Director ID,0,1
0,733.3541712190649,175.91393192612136
1,326.5997455841584,393.2910491525424
2,323.9955311111111,533.743706923077
3,212.55916898584908,124.52970846153846
4,374.99907357142854,443.7029484722222
5,561.514946031746,85.4850168888889
6,314.11740755555553,204.2853418604651
7,1055.547176551724,676.727274883721
8,132.05162440604747,212.55916898584908
9,877.0956296610168,249.258715
10,183.19848796844184,118.69568857142856
11,443.7029484722222,165.9504140096618
12,513.6700223076923,367.2577295
13,560.0847457627118,427.5417979999999
14,297.88500632911393,180.07769150000001
15,589.7297297297298,434.439761
16,393.2910491525424,271.727905
17,413.88459555555556,568.24716
18,190.99831999999998,455.2634905
19,423.8095238095238,507.696136
20,631.1576673139158,-65.01323
21,779.3333333333335,697.1334136842105
22,876.5413680050333,475.048084065934
23,249.258715,195.83779166666665
24,396.6272279661017,372.49043222222224
25,410.00314444444444,321.4092972222222
26,455.0592202657807,238.85616179775283
27,947.3664882758619,317.9790725714286
28,188.39395904436861,401.8693091428571
29,457.5607551470589,400.6242750724637
30,1711.8130228571426,318.0262152941177
31,214.1364814634146,353.46023235294115
32,367.2577295,669.6019423529413
33,238.85616179775283,183.19848796844184
34,400.6242750724637,199.92181333333335
35,515.75291625,358.3301048484849
36,408.54284666666666,404.58183499999996
37,541.8652229452055,305.616741875
38,676.727274883721,326.5997455841584
39,412.4993845454545,132.05162440604747
40,446.10480000000007,455.0592202657807
41,234.6774193548387,569.7532900000001
42,1050.8099750000001,343.22503133333333
43,395.65483066666667,317.69979666666666
44,292.30769230769226,445.12784400000004
45,964.9732222222221,741.0861606666667
46,7364.268085714286,314.11740755555553
47,95.38461538461537,329.7350106666667
48,204.2853418604651,166.25849666666664
49,252.5925925925926,188.39395904436861
50,302.4141149425287,541.8652229452055
51,736.6669400000001,209.09780620689656
52,317.9790725714286,415.11811793103453
53,387.3771469565217,204.18460492957746
54,321.4092972222222,226.29326785714287
55,742.5852611111111,374.99907357142854
56,69.4848704,513.6700223076923
57,445.12784400000004,386.08502384615383
58,698.3333333333334,179.33181411764704
59,124.52970846153846,404.1307632
60,475.54634307692305,69.4848704
61,336.83083000000005,288.0038032
62,317.69979666666666,515.75291625
63,358.3301048484849,877.0956296610168
64,531.0909090909091,638.0009077586207
65,175.91393192612136,387.3771469565217
66,297.14285714285717,413.88459555555556
67,565.149475,190.99831999999998
68,288.0038032,426.76946090909087
69,856.285625,208.6402509090909
70,329.7350106666667,412.4993845454545
71,558.6666666666667,214.1364814634146
72,-65.01323,482.7649833333334
73,85.4850168888889,236.52914399999995
74,1248.185674137931,26.815029999999997
75,1236.0771114285712,826.068565263158
76,211.66666666666666,177.78191578947366
77,372.49043222222224,895.8455872340425
78,543.6687904761905,885.2075744444445
79,883.625588,968.4808966666667
80,826.068565263158,453.8202355555556
81,703.8984477272728,468.17586222222224
82,1902.89356,302.4141149425287
83,426.76946090909087,352.9415470588235
84,507.696136,336.83083000000005
85,455.2634905,297.88500632911393
86,568.24716,631.1576673139158
87,638.0009077586207,769.1990426666666
88,195.83779166666665,395.65483066666667
89,475.048084065934,741.4189093333332
90,895.8455872340425,1463.8807554054054
91,208.6402509090909,626.9945131034483
92,765.9957047619047,947.3664882758619
93,291.11376499999994,559.4722257142857
94,533.743706923077,1236.0771114285712
95,1544.02696,733.3541712190649
96,413.27272727272725,938.386511764706
97,271.727905,457.5607551470589
98,453.8202355555556,115.12249999999999
99,209.09780620689656,494.025143076923
100,697.1334136842105,475.54634307692305
101,353.46023235294115,292.30769230769226
102,858.2125,234.6774193548387
103,404.58183499999996,560.0847457627118
104,968.4808966666667,396.6272279661017
105,26.815029999999997,1248.185674137931
106,166.25849666666664,876.5413680050333
107,669.6019423529413,413.27272727272725
108,676.9230769230769,531.0909090909091
109,1025.6455818181819,323.9955311111111
110,162.4576416666667,252.5925925925926
111,582.7272727272727,408.54284666666666
112,343.22503133333333,1050.8099750000001
113,352.9415470588235,1275.115454
114,494.025143076923,883.625588
115,741.4189093333332,447.105184
116,427.5417979999999,1055.547176551724
117,305.616741875,561.514946031746
118,179.33181411764704,317.7685755555555
119,415.11811793103453,696.6666666666666
120,1275.115454,703.8984477272728
121,226.29326785714287,582.7272727272727
122,199.92181333333335,543.6687904761905
123,938.386511764706,765.9957047619047
124,626.9945131034483,779.437345
125,792.5242485714285,792.5242485714285
126,2252.7272181818184,297.14285714285717
127,318.0262152941177,1902.89356
128,769.1990426666666,1117.5698366666668
129,482.7649833333334,589.7297297297298
130,386.08502384615383,410.00314444444444
131,118.69568857142856,112.01886296296296
132,177.78191578947366,975.0
133,696.6666666666666,676.9230769230769
134,569.7532900000001,95.38461538461537
135,434.439761,1544.02696
136,204.18460492957746,162.4576416666667
137,1463.8807554054054,779.3333333333335
138,447.105184,2252.7272181818184
139,2132.6779210526315,423.8095238095238
140,404.1307632,291.11376499999994
141,401.8693091428571,2132.6779210526315
142,741.0861606666667,742.5852611111111
143,317.7685755555555,1711.8130228571426
144,975.0,558.6666666666667
145,559.4722257142857,211.66666666666666
146,180.07769150000001,446.10480000000007
147,468.17586222222224,565.149475
148,1117.5698366666668,698.3333333333334
149,112.01886296296296,858.2125
150,115.12249999999999,2778.051057142857
151,165.9504140096618,1025.6455818181819
152,885.2075744444445,736.6669400000001
153,779.437345,964.9732222222221
154,236.52914399999995,856.285625
155,2778.051057142857,7364.268085714286
